Time,Learning rate,Train loss,Validation loss,MAE_energy,RMSE_energy,MAE_forces,RMSE_forces
31.09317374229431,0.0001,0.4481975254416466,0.18284120202064513,0.268369140625,0.2922345781393405,0.3510696193150112,0.4400771451707872
60.053486585617065,0.0001,0.1658271434903145,0.14680589795112609,0.0877197265625,0.1065181489980886,0.31998829432896203,0.4023145436519467
88.85116624832153,0.0001,0.13875728406012058,0.15087393581867217,0.578447265625,0.5858236054670485,0.28401276672778486,0.35986881910882046
118.77635145187378,0.0001,0.1114770832657814,0.12118899434804917,0.559501953125,0.5652560131726654,0.24518628594015732,0.31488544867129126
147.64493465423584,0.0001,0.09231345936655998,0.07478000313043594,0.1076904296875,0.12522633089442406,0.22055002277400218,0.28521306715435607
176.10382080078125,0.0001,0.08111612685024738,0.07632169872522354,0.3131591796875,0.32076564834492816,0.21005426264133584,0.2708682392967654
205.6103756427765,0.0001,0.07857262562960386,0.06587550327181817,0.16271484375,0.1764693563081713,0.20506863911946616,0.2640735663364777
235.06891512870789,0.0001,0.06835732791572809,0.05893699824810028,0.0554541015625,0.06941570153391667,0.19863873540138713,0.25485321788628745
264.4594798088074,0.0001,0.06730760779231787,0.06327596947550773,0.2770263671875,0.2854585983400605,0.19342729425754676,0.24749256106864279
293.8562672138214,0.0001,0.06419350109994411,0.054434861689805984,0.124140625,0.14050406448078331,0.18905284284734403,0.24143258815636773
322.7337853908539,0.0001,0.06179448928683996,0.07048839271068573,0.4450537109375,0.4504521059156189,0.18513656771912868,0.23616774731660217
351.6789872646332,0.0001,0.06201635405421257,0.05727982357144356,0.2954248046875,0.30348361323956824,0.18131768933769796,0.23110746748798622
380.6640434265137,0.0001,0.06568081378936767,0.07349200248718261,0.493466796875,0.49823681848280754,0.18212711360178838,0.23254154134728994
409.01299381256104,0.0001,0.056531161926686765,0.045386150777339936,0.0671533203125,0.08117552057915235,0.17500406901041668,0.22292800565017964
437.99013686180115,0.0001,0.05294813327491284,0.045061177909374237,0.148623046875,0.16339717564470627,0.17060988238068664,0.21702871201456908
467.2856664657593,0.0001,0.050213652066886424,0.05338833704590797,0.3581591796875,0.3648465926327128,0.16594851020242082,0.21102141656650855
495.8791069984436,0.0001,0.058038076385855675,0.04714687258005142,0.271533203125,0.2801093814279787,0.16410068122708069,0.20896769379740368
524.7239518165588,0.0001,0.047526512928307056,0.04084625154733658,0.1890673828125,0.20130846441961864,0.15890753350290313,0.20219282226950314
553.5930969715118,0.0001,0.048485425859689714,0.042925136983394625,0.2623095703125,0.27105512976043417,0.15601086623003693,0.1988244613722483
582.597318649292,0.0001,0.04949272003024816,0.041600076109170915,0.269521484375,0.277899833142703,0.15203493442665153,0.19401387504390175
611.3784828186035,0.0001,0.04168396608904004,0.03660012900829315,0.2291064453125,0.23894493852592016,0.14518214323082748,0.1852645626858551
640.2940018177032,0.0001,0.04083631362766028,0.034601126462221146,0.22767578125,0.23732598605552355,0.14021467351589073,0.17940879999728843
669.2197556495667,0.0001,0.04178314698860049,0.033243917748332026,0.2378125,0.24691791402875277,0.13547427741848692,0.173676178601233
698.6285631656647,0.0001,0.04409766936674714,0.027769280970096587,0.0983740234375,0.11463323489095534,0.13287370123830783,0.17144874291347864
727.7746353149414,0.0001,0.03421263091266155,0.030388081446290016,0.2408837890625,0.24941623241702418,0.12678274297389855,0.16386727855807554
757.1892116069794,0.0001,0.03463085949420929,0.19859086394309997,1.3258203125,1.3273766776811713,0.1217124248686291,0.15775499943915366
786.7560274600983,0.0001,0.0355695154890418,0.02311232566833496,0.1063330078125,0.12229251261239277,0.11918045251547885,0.15497949946403283
815.6130683422089,0.0001,0.0337881943769753,0.02356510430574417,0.143466796875,0.15617286303972408,0.11705614829549985,0.15321049017687452
844.1580197811127,0.0001,0.02984573455527425,0.020261724665760993,0.053798828125,0.06654204004891998,0.11312541987620243,0.14839489777217563
872.695410490036,0.0001,0.02876416502520442,0.02410009004175663,0.227841796875,0.23611330467651262,0.10925785557753374,0.14346947431527113
901.4059586524963,0.0001,0.030881499238312245,0.018603225946426393,0.0501171875,0.06112220355230858,0.10789882556110823,0.14232058624950053
929.9604425430298,0.0001,0.025816103592514992,0.0431761933863163,0.5098583984375,0.5135017142188293,0.10346496011124176,0.13665769290593288
958.5033745765686,0.0001,0.02841982400044799,0.03232053868472576,0.38763671875,0.392256286181716,0.10308155449069276,0.13716996476607315
987.537115573883,0.0001,0.025446783378720285,0.016134013049304487,0.052939453125,0.06538864442658442,0.09928915893139482,0.13210453032406017
1016.555059671402,0.0001,0.029258852545171975,0.016119880564510823,0.0756103515625,0.09074496517454182,0.0976517271184597,0.13036877778666628
1045.6216249465942,0.0001,0.025045720944181084,0.04944026410579681,0.5860107421875,0.5889187948662501,0.09541762319551844,0.12805263487791935
1074.5761282444,0.0001,0.027479646522551776,0.025798462480306626,0.3180419921875,0.32316470966530225,0.09674406453865726,0.13061784826313177
1104.1141703128815,0.0001,0.02276680045761168,0.024427417665719986,0.31978515625,0.3248811357717944,0.09186883134906795,0.1241533228133261
1134.0127928256989,0.0001,0.025833923453465104,0.013661262281239032,0.04646484375,0.05689388087510179,0.09011463891892206,0.12173546655690737
1163.5741498470306,0.0001,0.023194724693894386,0.018938197195529936,0.2367822265625,0.24340013680058492,0.08838983029735331,0.12024897868293934
1192.0122392177582,0.0001,0.024548427257686852,0.022303867489099502,0.297353515625,0.30253718691417486,0.0885467479991264,0.1208809933325258
1221.4650149345398,0.0001,0.019764398420229555,0.01787590056657791,0.2359521484375,0.24244169615821404,0.08453304524324379,0.1154609286186158
1250.1946139335632,0.0001,0.024427173770964147,0.01339254081249237,0.0743994140625,0.08801328788483768,0.08618272405092409,0.11840564680346417
1279.842163324356,0.0001,0.019706461830064654,0.040717508643865585,0.5371533203125,0.5399089370875285,0.08248230421624216,0.11336931986300713
1309.6239829063416,0.0001,0.02421162256039679,0.014053220823407174,0.1480322265625,0.15743294575196798,0.08205122629801433,0.11340540847570356
1338.7169551849365,0.0001,0.023291022116318345,0.011542926393449306,0.0506787109375,0.06245325247584798,0.08083210951616975,0.11131979115660466
1368.5518536567688,0.0001,0.01618572637438774,0.016724773980677128,0.247451171875,0.2531596595676765,0.0776251321909379,0.10706069384456762
1400.4166762828827,0.0001,0.021692576091736554,0.01614565085619688,0.2322802734375,0.23809944596432403,0.07759118164477705,0.1078914922731718
1430.6859889030457,0.0001,0.021047132685780526,0.018888599500060083,0.2757568359375,0.280539781506783,0.07950727942849503,0.11064629789164276
1460.3742461204529,0.0001,0.016297926902770998,0.01035506784915924,0.073427734375,0.0864567829284149,0.0748256844241603,0.10332038078513353
1489.3369414806366,0.0001,0.02077700287103653,0.009847357124090194,0.0417333984375,0.05094498280987575,0.07401890735236966,0.10321400846480856
1524.295242547989,0.0001,0.019714521607384086,0.013413721658289433,0.1926611328125,0.19919042049262267,0.07333396885670772,0.10244803411878366
1551.9584519863129,0.0001,0.02079494882375002,0.013272207081317901,0.1725537109375,0.17961956564395087,0.0752781020702959,0.10565083358901843
1582.4887599945068,0.0001,0.018797690607607366,0.013040123134851455,0.182099609375,0.18872683654530284,0.07308481722461933,0.10262305075617986
1611.8364551067352,0.0001,0.01786808161996305,0.01876659817993641,0.3098095703125,0.31372370119554804,0.07086937781093883,0.09957879329600924
