concentration,concentration_err,width,width_err
0.0114285714285713993,0.001, 12.21818181818182, 0.3878787878787868
0.25142857142857153, 0.0533333333333334, 18.206060606060607, 0.3151515151515163
0.499047619047619133,0.05333333333333351 ,20.21818181818182, 0.3151515151515163
0.7466666666666673,0.03428571428571403 ,18.206060606060607, 0.26666666666666927
0.99809523809523843,0.03809523809523807 ,12.21818181818182, 0.3636363636363633
