concentration,concentration_err,center,center_err
0.012903225806451424, 0.001, 1589.6046511627906, 0.1
0.2516129032258064,0.022580645161290436 , 1570.720930232558,1.3488372093024736
0.5,0.05483870967741944 ,1562.627906976744,4.046511627906966
0.7483870967741937,0.03548387096774208 ,1545.767441860465,2.69767441860472
0.9935483870967745,0.041935483870967794 ,1531.6046511627906,3.3720930232557293
